activity,bax0,bax1,bax2,bax3,bax4,bay0,bay1,bay2,bay3,bay4,baz0,baz1,baz2,baz3,baz4,bgx0,bgx1,bgx2,bgx3,bgx4,bgy0,bgy1,bgy2,bgy3,bgy4,bgz0,bgz1,bgz2,bgz3,bgz4,gax0,gax1,gax2,gax3,gax4,gay0,gay1,gay2,gay3,gay4,gaz0,gaz1,gaz2,gaz3,gaz4
2.0,0.152796068612,0.166151496384,0.28694492718,0.260036214446,0.326277231536,-0.0258778586973,-0.0183057515878,-0.0181737626588,0.033053571237,-0.0201189852022,-0.103493972678,0.0397743883985,-0.123242437359,-0.0672014986754,-0.141393170597,-0.0125479512695,0.411374250342,0.222491782474,-0.467865663181,-0.314689533658,-0.0453893673414,-0.36464107618,-0.152494032215,0.0257439804305,-0.0654338328312,0.115484159349,0.170815604372,0.129284103078,0.0981398142806,0.171842161763,1.00494211899,1.00738005852,0.990322696005,0.981696999731,0.99811968364,-0.0905874802591,-0.114845397856,-0.116084063544,-0.108622186656,-0.0845193063922,0.0607854300878,0.0540711951219,0.0832728526899,0.0519494629255,0.0667554430352
2.0,0.196302153009,0.354477600511,0.493356632784,0.12701523159,0.218937674848,0.0459719134328,-0.0272187629796,-0.0423967949145,-0.015719838347,-0.0183289127551,0.0179233620195,-0.13808882963,-0.254255127157,-0.160000186341,-0.112975592905,0.557145350692,0.158910245304,-0.466664945674,-0.404215857173,-0.19053435517,-0.297238250127,-0.284596105925,-0.0457516566438,-0.0573351836213,0.057956527649,0.0985908562092,0.075424992813,0.00379619949978,0.0848979504089,0.112874552394,1.00298690415,1.00277964139,1.00790206291,1.01845713429,1.00377605608,-0.111264458287,-0.0639004409077,-0.0598989398473,-0.0747074879401,-0.0925396170507,0.0534873893786,0.081531045331,0.0788526408085,0.0468591363828,0.0276375254267
2.0,0.303561154234,0.210953089909,0.323669810323,0.224739732735,0.39033372065,-0.042896033115,-0.0312935095938,0.04208072612,0.086786998485,0.0334703766369,-0.094738914031,-0.0508131330519,-0.122491193519,-0.113674679127,-0.187854034631,-0.0784993489171,0.0800239870996,0.310891293682,-0.444490228475,-0.684651287422,-0.0337574985103,-0.30662494066,-0.216975121876,0.146204872637,0.242768527519,-0.0286788957961,0.0957612372499,0.185023863235,-0.10390646314,-0.00982261402134,0.978432376874,0.969515894478,0.943521788691,0.961398256733,0.981042035489,-0.156832568257,-0.168067603743,-0.160244932771,-0.229859811913,-0.167350445965,0.0200208099334,0.0209950740649,0.0347554798129,0.0778520386651,0.0591307287412
2.0,0.188142125619,0.291890791067,0.397720932385,0.381958461848,0.48275135302,0.00157280328906,-0.0428736332851,-0.0554937245495,0.0119654473108,-0.0405165802931,-0.0863747191791,-0.0715001713194,-0.139333908552,-0.0975235610859,-0.0804870115522,-0.0612855758668,-0.421679560229,-0.373126453804,-0.062397224082,-0.1226310364,0.0257007802586,-0.00233624286448,-0.117671584127,-0.0808882172243,-0.0582096222954,0.129669855107,0.0826361306466,0.0122368172627,0.0825780200214,0.0741101787885,0.987747659969,1.00657064117,1.00734419409,1.01153384109,1.00395589562,-0.0204625412996,-0.0064983677019,-0.0146947665611,-0.02504186691,-0.0116842058847,-0.00113704028748,0.025889360981,0.0436382509781,0.0307268040696,0.01491765959
2.0,0.165119841406,0.29976221715,0.426788597113,0.466584511586,0.226421630679,0.0258452873801,-0.0344454890988,0.00887097755308,-0.0456066833938,-0.0320595822281,-0.0412261343107,-0.128816487452,-0.130778789095,-0.174138920327,-0.218995318618,0.445163643283,0.287161761716,0.554931561675,0.167067232833,-0.573327883182,-0.33040952735,-0.265159312312,-0.409911020242,-0.150168196056,0.0948005692364,0.190457095635,0.102371053204,0.127252537997,0.213623646691,-0.00997697757869,0.984571454216,1.00087639222,0.988955161392,1.00107612932,1.00411863499,-0.109617436498,-0.0818518306959,-0.0864003688364,-0.0530608395116,-0.0691653469863,0.0692065361061,0.0692004830071,0.0742658953673,0.0833784245045,0.0616644147357
2.0,0.354711393727,0.29549634561,0.192891964793,0.180908658996,0.392047303277,0.0206279628372,0.00551023135454,-0.0351562907505,-0.00921257651304,0.00250426352123,-0.089305773049,-0.0680481293338,-0.127191958699,-0.231632404765,-0.106005156112,-0.571682275717,-0.204502517059,-0.0763877505891,-0.0431625921592,0.391270292043,0.196955344848,-0.0619410185276,0.0521256976012,-0.0378369188832,-0.376394744783,0.141581533284,0.107303262273,0.162454079928,0.0890914536979,0.0238790008165,0.989931052954,0.997686553656,1.00463206114,0.995568365835,0.99946231145,-0.264053335348,-0.251359270877,-0.241811825922,-0.260224180451,-0.264791799633,-0.0967312032773,-0.0817684032349,-0.0620467937183,-0.0827888535559,-0.105602045812
3.0,0.28900336136,0.297423603396,0.294001492029,0.287185732268,0.295450982789,-0.00820920868691,-0.0138734202562,-0.0268516475077,-0.0293491703255,-0.0162995741208,-0.110648989076,-0.11268709208,-0.105801916052,-0.105120840459,-0.125590607892,-0.0331433013779,-0.0330066321157,-0.0337871599621,-0.0356136967991,-0.0294290671738,-0.0634447154832,-0.0831042105037,-0.0731695172651,-0.0621302880769,-0.0818023391178,0.0843558224859,0.0872756274172,0.0963666113977,0.104219558998,0.0777900637652,1.01369582269,1.01375173536,1.01655850934,1.0152671501,1.01741134626,-0.20215589555,-0.197533228505,-0.196719192425,-0.200440579503,-0.202645428333,0.0147119916725,0.024723235571,0.021452156211,0.0253759008926,0.0228829880835
3.0,0.295650395372,0.292465109587,0.290958923155,0.291540007512,0.294722505236,-0.00664020058071,-0.0155142639145,-0.0344165100019,-0.0263990298546,-0.0200244351465,-0.133238121267,-0.117160573002,-0.121268111371,-0.124262916129,-0.120043788068,-0.0308349894675,-0.0343484683737,-0.0400536581062,-0.0346460201671,-0.0290371603712,-0.0914789139255,-0.0743278176003,-0.0763756683671,-0.0773287639323,-0.0734282629858,0.104411796281,0.107167569925,0.0894229036573,0.0840448039458,0.086602438708,1.02142804062,1.02221829471,1.02108051575,1.02156981884,1.02223198993,-0.0870187917296,-0.0709984965043,-0.0779279282703,-0.0904833774844,-0.088832584909,0.0885786482791,0.0828511124656,0.0838939251126,0.0769586278016,0.0704625841798
3.0,0.285986723554,0.289828160614,0.294715839789,0.287487811933,0.280614141875,-0.0245118743606,-0.0264001765754,-0.0342816621536,-0.0743228993858,-0.0491547825916,-0.0559463357131,-0.163184973564,-0.275448315482,-0.131465637958,0.0170968111678,-0.0215856105485,-0.0970972913074,-0.0610931548804,-0.00160444215657,0.0447144300402,-0.0758718088288,-0.144793676527,-0.13715658185,-0.0194622039929,0.00593723937061,0.0773142623223,0.113521913688,0.150687270668,0.115060718893,0.0251724682889,1.0261173916,1.02190337752,1.02377069923,1.02422914086,1.02200334419,-0.05759031451,-0.0590736395797,-0.0668772837954,-0.0726085415053,-0.0996461780464,0.0626491612993,0.0693927828099,0.0624340742167,0.00375198507304,-0.0120883926241
3.0,0.290574595329,0.28605224365,0.289549622923,0.294097038431,0.290696908407,-0.0258087517199,-0.01368188103,-0.0149905189375,-0.0189758274416,-0.022793938025,-0.117408763265,-0.107606225094,-0.112518641147,-0.117019421006,-0.113542460653,-0.0274919477042,-0.0288022085493,-0.0313899475856,-0.0285420012418,-0.0278706949811,-0.0745926935081,-0.0719562177324,-0.0775995361156,-0.0751817014609,-0.0758368423097,0.0849621144814,0.0774599254172,0.0864521098186,0.0911039564433,0.0992242815485,1.02535318907,1.02496245373,1.02151526819,1.02474743624,1.02539813536,-0.113224852428,-0.122652383983,-0.107210709025,-0.110174047991,-0.106987838017,0.00331347938619,0.00553581855476,0.00621847355005,0.00521370102695,0.00590321241915
3.0,0.283979258015,0.290884475852,0.290609535069,0.294681259891,0.288197513905,-0.0407033332648,-0.0195998029415,-0.0146138960672,-0.000415372979726,-0.0412025664351,-0.118195965195,-0.0904811707197,-0.115133398807,-0.0906561589139,-0.121712181073,-0.0327608223006,-0.0338331755984,-0.0428172106484,-0.0362081126977,-0.0408598006831,-0.0544120015274,-0.0708817193864,-0.0730092352788,-0.0705610819927,-0.0740929812116,0.0659911174954,0.0758135245717,0.085046278786,0.113283051239,0.108025991508,0.996785273137,0.990870209716,0.984198564671,0.988345564999,0.986213718269,-0.269890304969,-0.273198365388,-0.2841561125,-0.273851984843,-0.262441629522,0.116936911475,0.119642846622,0.120021422328,0.120619031514,0.129280617425
3.0,0.298433787876,0.289239734972,0.285566682387,0.291167231061,0.298217802835,-0.01370916654,-0.010516467525,-0.0138665287464,-0.0213194317224,-0.0119620673717,-0.107618136993,-0.10674604113,-0.111759215779,-0.112807789827,-0.114818860254,-0.0315930676433,-0.0285735821835,-0.0256282170503,-0.0305544892258,-0.0298928250363,-0.0699037766427,-0.0817648042102,-0.0829338856029,-0.0787863371383,-0.0802826909598,0.0753748305648,0.0951877911207,0.0986723706041,0.0903941308405,0.0892264167356,0.949857603821,0.952416130552,0.953859488172,0.951039638458,0.954733378423,-0.217014483975,-0.205366053493,-0.202938980444,-0.209588763614,-0.204836784142,-0.294797784341,-0.294317072554,-0.291713656064,-0.296402374938,-0.293322721665
3.0,0.295945876366,0.289901013359,0.288373159761,0.296859610541,0.295387409394,-0.0151365344377,-0.0166554241582,-0.0211502195272,-0.0168970881164,-0.0152952588861,-0.106184705157,-0.110323655462,-0.118229413083,-0.114469403296,-0.106024036933,-0.0231485485319,-0.0307777765979,-0.0358608204965,-0.0318368183501,-0.0328843374682,-0.0856740296493,-0.0885555610263,-0.0818063771627,-0.074235355809,-0.0712195882271,0.0844043156802,0.096819568566,0.0955921802663,0.0859408629516,0.0903100731008,0.967550654349,0.969879413837,0.971027477184,0.968422602298,0.970349770175,-0.347261509871,-0.346702181,-0.343006068995,-0.348800835427,-0.348100339556,0.109495776256,0.10888357706,0.108542426797,0.107252027425,0.110376826119
3.0,0.31382145822,0.303483398033,0.284353141686,0.290146635802,0.289070884611,-0.00575384008351,-0.0178460110086,-0.0252598559869,-0.0153062426815,-0.00754174263413,-0.106734219006,-0.0926055021599,-0.130360583658,-0.126008200319,-0.124520179642,-0.0242402723868,-0.0222311132313,-0.0358179672416,-0.0453579601205,-0.0350271611045,-0.0712815408073,-0.078563591902,-0.0858203555864,-0.0791765912912,-0.0736498176088,0.0786626592453,0.108033438572,0.10472495812,0.0997765825004,0.0898601196744,0.920687732984,0.92752277978,0.927188583575,0.920089481253,0.924676342665,-0.237841066866,-0.231948568082,-0.231327109138,-0.236859013723,-0.231263487437,-0.363139759651,-0.359925559367,-0.350482748019,-0.35553599838,-0.357890343568
3.0,0.294030604203,0.290591825754,0.293229126348,0.290428503979,0.290805665071,-0.010749727103,-0.00860240685946,-0.0143370211386,-0.0157299478477,-0.0171964215722,-0.0825288850547,-0.0852385399097,-0.109105413234,-0.109275679931,-0.115875888497,-0.035425043332,-0.0234365879437,-0.0140579785391,-0.0382509941647,-0.0262773365734,-0.0522828190751,-0.060602828251,-0.0821942146117,-0.0706681762139,-0.0818742578918,0.067296714619,0.0866894000105,0.0963970864552,0.0942425007805,0.0916501323022,1.02538979207,1.02684568391,1.02720887139,1.02592004511,1.02647595088,-0.0291492669767,-0.0242352526397,-0.0146348205407,-0.0147231132401,-0.0258519529378,-0.0216247150327,-0.0057822064048,0.000418317211571,-0.00156213498293,-0.00129241338435
3.0,0.289487379325,0.294768536649,0.279417331778,0.294830973076,0.294094664836,-0.0215620856293,-0.0224972713121,-0.0292928089736,-0.0214846651056,-0.0187552182075,-0.112579671732,-0.117059593027,-0.122215895532,-0.0983525379883,-0.11225787817,-0.0271276971261,-0.0271254155406,-0.0313572757566,-0.029299766972,-0.0271182098973,-0.0769445431036,-0.0951949255887,-0.090358516942,-0.0773989919911,-0.0809939201803,0.10137915753,0.0975345358828,0.0937431803964,0.0776461246144,0.077018525531,0.920394589007,0.919496894695,0.921097444838,0.921894323006,0.920094804322,-0.236180142848,-0.233683968246,-0.239869381913,-0.241490339866,-0.24137653321,-0.362533919577,-0.361917484463,-0.367451748217,-0.371723665457,-0.366303230217
3.0,0.280098951581,0.293948842878,0.279280207324,0.261166554507,0.270671263511,-0.023303415174,-0.032190439293,-0.0297253630721,0.0273723245818,-0.0180673826528,-0.139623490948,-0.106148512421,-0.121949123094,0.259852608606,-0.0134920532668,-0.0296804773902,-0.0331095866032,-0.024213029243,-0.242878537728,-0.12858928423,-0.102291579044,-0.0825018655322,-0.0812102162593,0.380675612986,0.124903537399,0.0916159637442,0.0776789022923,0.0763800221092,-0.0561120047897,0.0154117474653,1.02942509619,1.02104172914,1.02873317438,1.00836007378,0.996785948166,-0.0969876496248,-0.0937441773723,-0.0871875999127,-0.0443595718152,-0.0460099535379,0.081663078395,0.0659634976591,0.0899261987226,0.0541546096231,0.221713538209
3.0,0.294142783082,0.292270005056,0.286233100707,0.357889103958,0.28719679519,-0.03245348596,-0.0220949344264,-0.00618314125505,0.0792143799441,-0.0421264103388,-0.0949569671058,-0.126249090387,-0.103712796702,0.0292707493825,-0.110478683813,-0.0339425551869,-0.0261319167229,-0.0226304732051,0.0414407007737,0.00158799974548,-0.0900706207353,-0.0749520919288,-0.0677384597492,-0.0352543359207,-0.0791844741978,0.0861776525242,0.0913050777914,0.125743806366,-0.122235629408,-0.0591106618934,1.02149287096,1.01263109672,1.0146903359,0.980121530371,1.00113460816,-0.153880863042,-0.160087319362,-0.170040729157,-0.252799833627,-0.19409741625,0.130920720246,0.124877542839,0.132475869579,0.0169129013759,0.0704695879375
3.0,0.297078347798,0.29713809298,0.275976464281,0.293351451213,0.321009647033,-0.0213953109185,-0.0160101102833,-0.0272634689601,-0.0169124965159,-0.0048901528508,-0.126646105768,-0.125102487609,-0.113306655101,-0.12555897278,-0.0911386304712,-0.0228879731357,-0.0285727411487,-0.0307704892266,-0.0300875579812,-0.0160765509721,-0.0897065241469,-0.0861082810301,-0.0825831000175,-0.0990218386061,-0.134366833592,0.0848059577496,0.0888429648869,0.0859203098471,0.102487501952,0.0551661038927,0.956857730513,0.960110397309,0.95527025881,0.947774625438,0.897589365366,-0.212722043955,-0.207672269265,-0.215191882139,-0.194765970901,-0.22464310278,-0.281025548722,-0.290650049312,-0.27650281102,-0.297100212866,-0.375112610921
3.0,0.295431997708,0.285650681772,0.288851537779,0.289312770691,0.294931785435,-0.0186817120542,-0.00434411503035,-0.0122671770448,-0.0266709060641,-0.0208216528871,-0.0969741240776,-0.130909923819,-0.112995898607,-0.0941976876102,-0.109620065644,-0.0356076776708,-0.0360016133245,-0.0241093189876,-0.0206542055691,-0.0251638803007,-0.116223983366,-0.0967984056789,-0.0770638929512,-0.0696888019814,-0.0796353641889,0.0652529824487,0.0803154355488,0.0937008095321,0.0912299746933,0.0812429875537,1.01035038712,1.01559369779,1.0061318069,1.00849230571,1.00933817839,0.0508259224511,0.0492452357826,0.0572526836652,0.0578559829092,0.0650290428487,-0.106958279444,-0.105987146199,-0.107832014047,-0.112247363615,-0.106881124301
3.0,0.292796347341,0.288089258302,0.29260268936,0.292791148243,0.286663713356,-0.0177966019835,-0.0169029130773,-0.0240119732865,-0.0207998344715,-0.0198845918894,-0.109086047383,-0.119484161492,-0.124451683405,-0.12240589797,-0.122519413438,-0.0240202771164,-0.0222706389724,-0.0305228735601,-0.0255769989868,-0.026990430569,-0.0744403568043,-0.0867785067562,-0.0849682751656,-0.075805732941,-0.0725453754367,0.089211976483,0.0934623167077,0.0905679217853,0.0935631561673,0.0907356395624,1.02535180059,1.02596147711,1.02500791226,1.0265058657,1.02592896089,-0.0156177165871,-0.0169843216216,-0.0167384382667,-0.0137649733144,-0.0236684095597,0.00249112065843,-0.00656286126617,0.00286054598133,-0.00634507915015,-0.015364529256
3.0,0.304561003406,0.294691686298,0.298720725903,0.294694589062,0.296159183237,-0.0020686861553,-0.0156166093387,-0.015664546056,-0.0155357969881,-0.0180538759954,-0.11899055584,-0.120607071202,-0.110227618322,-0.116126213059,-0.114175359382,-0.0562727972031,-0.0357337969786,-0.0233541659159,-0.0136475434413,-0.0245226880143,-0.0910456753333,-0.0802819444717,-0.0850132556222,-0.0909080956084,-0.0728753354407,0.0742898015501,0.0919425488278,0.0860091809197,0.094361139479,0.0976168828857,0.945053912437,0.945915069363,0.949562521775,0.947426236989,0.951724017539,-0.332893305596,-0.336662976956,-0.325917469894,-0.327883517731,-0.33091893558,-0.187046049309,-0.184229976027,-0.190284860922,-0.191670887058,-0.196214195175
3.0,0.282266179545,0.289322569814,0.281209230861,0.281051097206,0.299879868381,-0.025269763122,-0.0163142810724,-0.0176625187044,-0.0242016339396,-0.0198234445413,-0.125642084831,-0.114897993602,-0.126814341583,-0.125395675663,-0.096507390073,-0.0362657062399,-0.0257970849875,-0.0272268279892,-0.0276407652817,-0.0297814032434,-0.0775554131048,-0.0683356378374,-0.064500515767,-0.0746189960509,-0.0688121627152,0.094440145874,0.0799224535756,0.0821295320122,0.0916301566366,0.0914847617607,0.986482080186,0.983828353477,0.978460626912,0.978347761886,0.979267411455,-0.118038126971,-0.123564908633,-0.121299455299,-0.12164091756,-0.123359029215,-0.248577354868,-0.252684641335,-0.251988871827,-0.252335371643,-0.269302501903
3.0,0.293959463492,0.287508357043,0.29484882688,0.286697728717,0.295761514908,-0.0241812525881,-0.0153894094429,-0.0635734733102,0.0706661110178,0.033603218052,-0.101919963274,-0.115561817338,-0.172852155765,-0.0862542557783,-0.0796472066669,-0.0320282190439,-0.0270083127686,-0.00740317438269,-0.0289744730673,-0.0175804439705,-0.0784073051549,-0.0876732085109,-0.0445240825685,-0.0522404954228,-0.0783538225057,0.0998364771202,0.112426450908,-0.00876304169824,-0.0122253752621,0.0896734212313,1.00920030971,1.00897442757,1.01993193015,1.01673002882,1.02066612509,-0.19724071615,-0.177918484613,-0.0591666307225,-0.0838434166553,-0.0104580267326,-0.0645605627361,-0.0615164243479,0.090392458935,0.0855855388397,0.100853168038
3.0,0.292620902047,0.290725294327,0.292786407101,0.289671953234,0.289873692869,-0.0213328673037,-0.0248780768804,-0.0229737521231,-0.0264227629791,-0.0213371919615,-0.124367983633,-0.112394167577,-0.116594792547,-0.116822492613,-0.115280048248,-0.0233777949896,-0.0266695842005,-0.0286510725763,-0.0288941731587,-0.0260031095296,-0.090627055451,-0.073516268601,-0.0805596579871,-0.0721846883522,-0.0812463432154,0.108184724726,0.0996953714302,0.0923925881788,0.0930393162558,0.0842345789244,1.01512437076,1.0158420801,1.01440474286,1.01464674499,1.01153717198,-0.182826953245,-0.183637867823,-0.196272417081,-0.193473837261,-0.196260213086,0.0481545602557,0.038580001898,0.040092809348,0.0389892027578,0.0414115454829
3.0,0.272406726067,0.281074529603,0.297207092282,0.291198479443,0.29151883988,-0.0280399109042,-0.0172611358674,-0.00919330963846,-0.010883452044,-0.0195089992102,-0.121695011642,-0.129326014158,-0.111188557076,-0.122990797513,-0.115693098066,-0.0247306030344,-0.019013680912,-0.0283457206424,-0.0292293565101,-0.0254672400979,-0.0920504800704,-0.0898748733816,-0.0882135900198,-0.0767719224704,-0.0682511628888,0.0956241291794,0.0730559364296,0.0844433704245,0.104551044377,0.0901255399724,0.917655051077,0.912913240163,0.911897180827,0.915554631624,0.91394024143,-0.383495241671,-0.388307644665,-0.390203328224,-0.382626936287,-0.383624150457,-0.209046843075,-0.217460421605,-0.219071657458,-0.220787620217,-0.220432777179
3.0,0.287229338383,0.284625187604,0.298777089159,0.267738093146,0.24781069738,-0.0336046791149,-0.025960120256,0.00523095360362,-0.0466068465824,-0.0445039276752,-0.13865749747,-0.103905627784,-0.101446299831,-0.24584499301,-0.267874372693,-0.0250581074581,-0.012882670705,-0.184468051889,-0.0163324926927,-0.0479145875546,-0.0782840446544,-0.0840510616656,-0.0053043615215,-0.197050818791,-0.0519819442013,0.098704300594,0.0923349758036,0.0827824851219,0.161142037599,0.0855656840939,0.963797457707,0.96412669407,0.948132853415,1.02030010689,1.00197231735,-0.18359629348,-0.175608039484,-0.184579463511,-0.0824126996963,-0.0961801860964,-0.287834766646,-0.259404034462,-0.294919917959,-0.118304777869,-0.210597405184
3.0,0.295863650672,0.291173952833,0.293710251947,0.288300787042,0.288533108111,-0.0080678719111,-0.0205882785052,-0.0113037782656,-0.0166650206415,-0.0318819400407,-0.11878976258,-0.115632970042,-0.119936590986,-0.120584310687,-0.120490003411,-0.0346964850087,-0.0270875611595,-0.0364966641169,-0.0305197792257,-0.0236368189617,-0.0861275443947,-0.0807045538014,-0.0715190004237,-0.0851464748605,-0.0776859901727,0.0865469795606,0.0848018798101,0.084338989813,0.0951264714832,0.0980048210473,1.00910115703,1.00860291272,1.00995425268,1.00945196124,1.00904166382,-0.202884574,-0.200137344861,-0.200672199342,-0.196695948779,-0.203754649603,0.0854209730341,0.0812561053532,0.0768751029625,0.0817907646561,0.0775073342724
3.0,0.320286028605,0.308587936777,0.274544053272,0.294912447555,0.303310558891,0.0296299294686,0.0143905314092,-0.0240072614999,-0.0188066472881,-0.0197254540277,-0.102120181482,-0.074193578681,-0.0837766318011,-0.131204634926,-0.126195486381,-0.0493638208691,-0.0336933901854,-0.0219541543701,-0.0306520954282,-0.0286374493985,-0.0468492375348,-0.0452771292922,-0.12182544534,-0.0884854497633,-0.0731355716674,0.0407932155964,0.081111505138,0.14200836984,0.109162086224,0.115449612336,0.993340826046,0.996966790768,1.00217481291,0.99305787344,0.997800040052,-0.291399715033,-0.272903739814,-0.261763187454,-0.267676229153,-0.266730732393,0.0906193076119,0.0815919885619,0.104108033089,0.108320209857,0.101049376018
3.0,0.286771125038,0.259936990261,0.308085464693,0.301919038609,0.279753295317,-0.0273418099184,-0.0290507646555,-0.0202061982008,-0.0179352213932,-0.0265732776356,-0.140740290794,-0.160163534809,-0.0760093029595,-0.106122661065,-0.129046019206,-0.0721371043223,-0.0364843877069,-0.0315094004012,-0.033788340754,-0.0289580234023,0.077144761534,0.0248448978786,-0.062502638853,-0.0931619835594,-0.122836969961,0.0541417950903,0.0426641394611,0.0620209836145,0.0924253237438,0.0954639878092,0.898612837821,0.900858554454,0.884218152917,0.887961010719,0.888868463112,-0.176393755634,-0.178845906859,-0.192108980707,-0.189309512106,-0.189266188901,-0.422174464204,-0.418029862978,-0.436285985474,-0.422290702069,-0.415578914535
3.0,0.284156103272,0.303959817656,0.299273329768,0.301115631497,0.285747966391,-0.02034377527,-0.0317852418451,-0.0308502846542,-0.0219244968982,-0.0190286818772,-0.121209018402,-0.0900204690766,-0.106236735481,-0.111167001603,-0.117318026261,-0.0442958192558,-0.0311189053302,-0.035716531803,-0.0383236122755,-0.0293527198484,-0.103971881051,-0.0819086472432,-0.0782869224085,-0.0800142517916,-0.0898930961996,0.095026470257,0.0927755762931,0.0845971015824,0.081525344633,0.0800725964681,0.989219930235,0.995161007574,0.991173968134,0.998094968076,0.996305714214,0.0829116152262,0.0739097687059,0.0652553273747,0.0694209054984,0.0720898105067,-0.178512092303,-0.17712750329,-0.168627508732,-0.16184193288,-0.168343498443
3.0,0.471802711393,0.240065787233,0.307883979084,0.290321906843,0.276231121962,0.0769982423126,-0.043686816558,-0.0290283064913,-0.0300890223064,-0.0320744368324,0.000900045190458,-0.167846193518,-0.128007087871,-0.142742311214,-0.142176199704,-0.029632978977,-0.0828130145925,-0.0504008713681,-0.0472960868645,-0.0461481774741,-0.158523835586,-0.136270778065,-0.123250320936,-0.127113366865,-0.0743596206273,-0.0249809454168,0.0998035973622,0.124312360107,0.139482008468,0.0903557192635,0.920929042156,0.984743562282,0.966052288272,0.958482648686,0.950102903529,-0.376812810613,-0.324383436258,-0.350256038338,-0.347425469726,-0.355862661388,-0.0936093745882,-0.0366459373053,-0.0701515508965,-0.0656215921531,-0.0743167153761
3.0,0.304255931446,0.299785052343,0.292099700635,0.298622936594,0.288957692493,-0.0233171395704,-0.00303649563979,-0.020322616058,-0.0068659273783,-0.0213783778837,-0.121978624768,-0.114960408031,-0.119845258426,-0.118921691173,-0.121975689667,-0.00405562279261,-0.0227451815895,-0.0357557275321,-0.0341953204939,-0.035220774239,-0.0836158154956,-0.0900720361681,-0.0761711265149,-0.0692624574813,-0.0820209651822,0.0444682919518,0.0792427510515,0.0816734179537,0.0983262195833,0.100206039888,0.991419145932,0.997822275102,0.999919662514,1.0031703555,0.996908978817,-0.273623118089,-0.274639385541,-0.265720071316,-0.266206309127,-0.259588629807,-0.0184495728301,-0.0248449606495,-0.0239065427294,-0.0219344952089,-0.0216078362221
3.0,0.294598225156,0.290894773312,0.288310062898,0.293023175113,0.293618637246,-0.0184580506291,-0.0139441387441,-0.0149685919061,-0.0185626596498,-0.0277035533311,-0.104573535277,-0.0984722731945,-0.108983683311,-0.119637470235,-0.129678123035,-0.0268602543064,-0.025186179065,-0.0277654435657,-0.0257180502678,-0.0275336849704,-0.0773293075963,-0.079546592852,-0.0872244203822,-0.0867515127387,-0.0855794188051,0.0889056113345,0.0910284997761,0.0905159579219,0.100287555168,0.100867072348,1.01072003266,1.01240972562,1.01324796545,1.01194415987,1.01259477294,-0.213236297647,-0.209420169575,-0.210084178921,-0.209168612302,-0.210155567733,-0.0173056531111,-0.0154472920462,-0.00960960952684,-0.0181777309495,-0.016003597723
3.0,0.293016217798,0.295143396848,0.290532895456,0.288512920279,0.289619143339,-0.0156537550035,-0.0196032654315,-0.0116783978419,-0.0218987414699,-0.0303959916658,-0.115708931544,-0.11785071062,-0.116708055806,-0.118534699337,-0.117191706471,-0.0327915006288,-0.0241089293917,-0.0244586860629,-0.0259654316729,-0.0239873221548,-0.0778264712013,-0.0756966753323,-0.0717141942411,-0.0764071994326,-0.0788887380567,0.0791638459547,0.0844611813989,0.0929232224482,0.107998554356,0.097889637008,1.00660385649,1.00836245269,1.00861503319,1.00944692339,1.00930527795,-0.204287510912,-0.201111274418,-0.201591764695,-0.198549730838,-0.199451968749,0.0847595255376,0.0777340497822,0.0776307864259,0.078625971594,0.0777678553483
3.0,0.293865762245,0.292393122158,0.291708533974,0.289976005128,0.291507704711,-0.0150558298497,-0.0254079863669,-0.0220836986295,-0.0191250216831,-0.0176843593183,-0.11644202848,-0.116480307714,-0.117584045143,-0.111608887997,-0.110463760331,-0.0310049337091,-0.0324804888395,-0.0348035888577,-0.034390804737,-0.0329095362845,-0.0734353793685,-0.0757872375615,-0.0777030090553,-0.0770460735353,-0.0770034278015,0.0959479974735,0.0945810413409,0.0862356949212,0.087342691258,0.0928382322096,1.02549532064,1.02425843228,1.02560653145,1.02493582333,1.02323866677,-0.126766450265,-0.122232896471,-0.134871664644,-0.134897990686,-0.127987943634,0.0168052602428,0.0187972613267,0.0170566292938,0.016683210795,0.0164443619626
3.0,0.291827059234,0.286717093727,0.291240108614,0.290541270722,0.291915118833,-0.0227038829798,-0.0212834794537,-0.015604922841,-0.0172274714078,-0.0134635961515,-0.123118712894,-0.117163374922,-0.112358201494,-0.110254082733,-0.109918358713,-0.0299890996578,-0.0287969236483,-0.0265171264564,-0.0220602696402,-0.0287800937208,-0.0759523319763,-0.0740236455568,-0.0735225510031,-0.076394978435,-0.0724743977269,0.0912210567433,0.0916479658855,0.0915019170814,0.0938494389502,0.0898105805851,1.01628231928,1.01724618774,1.01698078146,1.01822542262,1.01737968459,-0.182125312106,-0.185790350353,-0.187247572925,-0.186754306528,-0.18555536053,0.00699708065791,0.00415320855222,0.00143574698929,0.000579047234621,0.00608900281338
